tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1702308566311305579',"📈 Płaca minimalna wzrośnie w 2024 r. dwukrotnie i wyniesie ⤵️
✅ od 1 stycznia - 4 242 zł brutto
✅ od 1 lipca - 4 300 zł brutto

To wzrost o 146% w porównaniu do 2015 r. https://t.co/CRhhOp2kmB",pl,Retweet,3,183,80,249,35301,2023-09-14 15:09:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F5_PsljXoAANRYV.jpg
'1702309267397627992',"Premier @MorawieckiM podczas konferencji #RządBliskoLudzi: Dzisiaj przyjmujemy również od strony formalnej – płacę minimalną, której do tej pory nie było, a która od 1 stycznia 2024 będzie wynosić 27,70 zł. A od 1 lipca 28,10 zł. https://t.co/rSIdHs7Jzl",pl,Retweet,0,94,34,92,16188,2023-09-14 15:12:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#RządBliskoLudzi,,photo,https://pbs.twimg.com/media/F5_RQR3XUAAqoVM.jpg
'1702319310390333751',"Tusk chciał wpuścić do Polski tylu nielegalnych migrantów, ilu każą mu Niemcy. Chciał to zrobić raz, zrobiłby to znowu – jeśli tylko znów dojdzie do władzy. Nie możemy pozwolić na powrót tego szkodnika. https://t.co/YJP0mOwMTo",pl,Tweet,29,3050,1044,2919,556042,2023-09-14 15:52:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1702318594418450432/pu/vid/avc1/720x946/zaxYDJYI6piitzRI.mp4?tag=12
'1702207871746719930',"Rząd @pisorgpl realizuje obietnice i wprowadza emerytury stażowe!
✅Dla kobiet - po 38 latach składek;
✅Dla mężczyzn - po 43 latach składek.

Dziękujemy za Waszą ciężką pracę i dajemy Polakom wybór!
🇵🇱🤝👵🏼👴🏻
#BezpiecznaPrzyszłośćPolaków 
#EmeryturyStażowe
#NIEdlaprzymusuTuska",pl,Tweet,3,529,197,702,131494,2023-09-14 08:29:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#BezpiecznaPrzyszłośćPolaków,#EmeryturyStażowe,#NIEdlaprzymusuTuska",,,
'1701931446867280067',PM @MorawieckiM met with PM Han Duck-soo at the 23rd Tactical Air Base in Mińsk Mazowiecki to discuss 🇵🇱-🇰🇷 #defence cooperation. https://t.co/Qk0ovd0sR6,en,Retweet,0,117,23,33,14596,2023-09-13 14:10:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#defence,,photo,"https://pbs.twimg.com/media/F555hLHWQAAXRoV.jpg,https://pbs.twimg.com/media/F555hLLWwAATf8J.jpg,https://pbs.twimg.com/media/F555hLMWEAARQ7S.jpg,https://pbs.twimg.com/media/F555hLEWQAARu71.jpg"
'1701908519933325430',"Premier @MorawieckiM w 23. Bazie Lotnictwa Taktycznego w #MińskMazowiecki: Potrafimy wykorzystać zmiany, które zachodzą w gospodarce światowej i Polska na tym korzysta. Dzisiaj razem z premierem Korei będziemy rozmawiać o kolejnych filarach naszej strategicznej współpracy. https://t.co/l2e3D7f7TJ",pl,Retweet,0,115,37,61,16120,2023-09-13 12:39:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#MińskMazowiecki,,photo,https://pbs.twimg.com/media/F55kvdZWMAAqmVQ.jpg
'1701935723106935223',"🇵🇱🤝🇰🇷 Premier @MorawieckiM podczas oświadczenia dla prasy przed spotkaniem z premierem Republiki Korei Han Duck-soo w 23. Bazie Lotnictwa Taktycznego w #MińskMazowiecki: Dziś przed Polską wielkie zadanie budowy najsilniejszej lub jednej z najsilniejszych armii lądowych w Europie. Chcemy czerpać z technologii tych, którzy dziś mają ją na wysokim poziomie. Nasze strategiczne partnerstwo z Koreą temu również właśnie służy.",pl,Retweet,0,184,47,49,19783,2023-09-13 14:27:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#MińskMazowiecki,,video,https://video.twimg.com/ext_tw_video/1701935249179996160/pu/vid/avc1/720x720/370GY-D81maUkMjF.mp4?tag=12
'1701911297879629910',"🇵🇱🤝🇰🇷 Premier @MorawieckiM w 23. Bazie Lotnictwa Taktycznego w #MińskMazowiecki: Jeżeli w stosunkach międzynarodowych można mówić o przyjaźni, to właśnie w taki sposób budowana jest przyjaźń i partnerstwo między Polską a Koreą. Wspólnie działamy na rzecz bezpieczeństwa w Europie, Azji i na całym świecie.",pl,Retweet,0,214,47,64,23117,2023-09-13 12:50:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#MińskMazowiecki,,photo,https://pbs.twimg.com/media/F55nNsIXYAAmyi0.jpg
'1701678024129741246',"Piękne zwycięstwo nad Serbią. Panowie, pokazaliście charakter i niesamowite umiejętności. Jesteście dumą Polski! Czekamy na półfinał i kibicujemy!",pl,Tweet,4,1005,135,373,96235,2023-09-12 21:23:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1701675405747306681',"Dopóki rządzi @pisorgpl  będziemy osłaniać polską wieś przed każdym zagrożeniem.

My – w przeciwieństwie do naszych poprzedników – nie wahamy się powiedzieć Brukseli: “STOP”. Nie czekamy na zgodę Berlina i brukselskich urzędników, gdy chodzi o obronę polskich interesów, bezpieczeństwa polskich rodzin i przyszłość polskich rolników.

#SilnaPolskaWieś",pl,Tweet,4,1114,373,688,89053,2023-09-12 21:13:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1701674471554158592/pu/vid/avc1/1920x1080/LO3b1vNVecH3QOhP.mp4?tag=14
'1701626422412927210',"Dzisiaj na Radzie Ministrów podjęliśmy decyzje: albo UE przedłuży to embargo, albo my sami i jednostronnie wdrożymy takie rozwiązania, jakie wdrożyliśmy w połowie kwietnia dla ochrony polskiego rynku.

Za 3 dni ma zostać zniesiony unijny zakaz wwozu zboża z Ukrainy. Chcę powiedzieć jasno - nie możemy się zgodzić na to, żeby przez gwałtowny i niekontrolowany wwóz tego zboża dochodziło do rozchwiania i destabilizacji polskiego rynku.

Będziemy z Wami na dobre i na złe! 

#SiłaPolskiejWsi",pl,Tweet,1,804,232,376,56546,2023-09-12 17:58:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/F51jwsyX0AALJQ4.jpg,https://pbs.twimg.com/media/F51jxb0WUAART_i.jpg,https://pbs.twimg.com/media/F51jyRGWEAAdgr2.jpg,https://pbs.twimg.com/media/F51j_TYWUAADDid.jpg"
'1701583302539247805',"Premier @MorawieckiM na terenie Zakładów Mięsnych „Zakrzewscy” w #KosówLacki: Jestem wdzięczny za zaproszenie tutaj. Wziąłem udział w ciekawej dyskusji, gdzie wypowiadali się przedsiębiorcy z całego wielkiego sektora rolnego. W tym roku mamy szansę osiągnąć nowy rekord polskiego eksportu - ponad 50 mld euro.",pl,Retweet,0,160,48,87,19481,2023-09-12 15:07:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#KosówLacki,,photo,https://pbs.twimg.com/media/F508_ggXUAAwunN.jpg
'1701605653733924967',"❗️ ""Polska żywność jest absolutnie najlepsza. Dlatego też, jak tylko widzimy turbulencje, jak widzimy kłopoty na którymś z rynków rolnych - staramy się działać"" - premier @MorawieckiM. https://t.co/y0XVBPD0xi",pl,Retweet,0,172,57,132,13331,2023-09-12 16:36:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1701605074085314561/pu/vid/avc1/720x720/ETnEl120-z-pmJ3y.mp4?tag=12
'1701557946046415347',"Rząd @pisorgpl chroni polskich rolników! 🛡👨🏼‍🌾🇵🇱🛡

Nie otworzymy granic przed ukraińskim zbożem!
 🛑EMBARGO zostaje! 🛑

 #SilnaPolskaWieś https://t.co/mjRNNwckVp",pl,Tweet,7,1138,347,1078,196140,2023-09-12 13:26:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#SilnaPolskaWieś,,photo,https://pbs.twimg.com/media/F50l7pjWMAAaZYZ.jpg
'1701473523477238233',"Polska nie pozwoli, żeby zalało nas ukraińskie zboże.
Niezależnie od tego, jaka będzie decyzja brukselskich urzędników, nie otworzymy naszych granic.",pl,Tweet,11,1712,433,1187,335936,2023-09-12 07:51:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1701211714652414193',"Szanowni Państwo!
📍Zapraszam na spotkanie w Ełku w piątek, 15 września, o 18:00 w Hotelu Rydzewski przy ul. Armii Krajowej 32
🇵🇱
Do zobaczenia! https://t.co/P7XNxH6drj",pl,Tweet,2,895,309,530,65531,2023-09-11 14:30:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/F5vrCVpXgAA9M-W.jpg
'1701115832846164016',Nic o nas bez nas! Tylko Polacy mogą o sobie decydować.,pl,Tweet,12,1699,456,1139,215378,2023-09-11 08:09:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1700888007379718303',"Zamiast pytać jakim prawem Ulmowie narażali swoje dzieci, trzeba pytać jakim prawem Niemcy mordowali niewinne polskie dzieci. https://t.co/9WpEZbiMis",pl,Tweet,6,3056,838,653,231344,2023-09-10 17:04:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/F5rEoEcWsAAeyo6.jpg,https://pbs.twimg.com/media/F5rEoEbWUAAjY2Q.jpg"
'1700591992562933967',"Do kraju tego, gdzie kruszynę chleba
Podnoszą z ziemi przez uszanowanie
Dla darów Nieba
Tęskno mi, Panie.

(Cyprian Kamil Norwid, Moja piosnka [II]) https://t.co/NhVusbWU6q",pl,Tweet,14,3125,732,1537,256551,2023-09-09 21:28:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/F5m3ZkBWAAAoRRf.jpg
'1700567230323249595',"Skala tragedii w Maroku jest ogromna. Polska jest gotowa do udzielenia potrzebnej pomocy, w tym wysłania naszych ratowników.

Immense scale of the tragedy in Morocco. Poland stands ready to offer needed assistance, including our rescue team.",pl,Tweet,4,663,140,146,49011,2023-09-09 19:49:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1700545355643772939',"„Proszę nie patrzeć na sondaże, ponieważ wybory wygrywa się tylko ciężką pracą do ostatniego dnia kampanii. Zwyciężymy, jeżeli przekonamy tych, którzy jeszcze nie wiedzą na kogo chcą głosować. Musimy ich przekonać przedstawiając nasze dokonania i wizję Polski na następne lata” - Prezes Jarosław Kaczyński. #KonkretyPiS",pl,Tweet,5,1263,430,597,84479,2023-09-09 18:23:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/F5mM-aWWYAAV3q2.jpg,https://pbs.twimg.com/media/F5mM-adWoAAGapE.jpg,https://pbs.twimg.com/media/F5mM-aeXcAIAG5r.jpg"
'1700496496888512955',"Końskie pozdrawiają Tarnów. Mamy nadzieję, że tam Wam niczego nie sprywatyzują! https://t.co/ZFqGZ7yr9J",pl,Tweet,2,1613,446,710,103310,2023-09-09 15:08:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/F5lgjMwW0AEODe3.jpg,https://pbs.twimg.com/media/F5lgjM1W8AAGpYI.jpg"
'1700487859587747892',"📸 Zakończyła się Konferencja Programowa Prawa i Sprawiedliwości w Końskich. Dziękujemy, że byliście z nami! ❤️🇵🇱 #KonkretyPiS https://t.co/X9TeDFpeq3",pl,Retweet,0,292,90,145,22210,2023-09-09 14:34:33,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#KonkretyPiS,,photo,"https://pbs.twimg.com/media/F5lYq5EWkAA1W0W.jpg,https://pbs.twimg.com/media/F5lYrYRWwAAAy2F.jpg,https://pbs.twimg.com/media/F5lYr6wWEAA65i3.jpg,https://pbs.twimg.com/media/F5lYsWoWoAArdpj.jpg"
'1700485649806053385',"🔴 Donald Tusk pragnął Polski jako państwa zależnego, państwa „klienta”. Tylko tak mógł awansować, a nic poza osobistym awansem go nie obchodzi. Naszą racją stanu jest polityka oderwania się od takiej wizji  – Premier, Prezes #PiS J. #Kaczyński. #KonkretyPiS https://t.co/lWyuzHR6Tx",pl,Retweet,1,437,179,163,33275,2023-09-09 14:25:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#PiS,#Kaczyński,#KonkretyPiS",,video,https://video.twimg.com/ext_tw_video/1700485452715663361/pu/vid/avc1/720x720/xZ94XIS0dDXy6iKh.mp4?tag=12
'1700441823724933187',Różnica jest prosta 👉 #KonkretyPiS vs. #KłamstwaTuska https://t.co/zHtln4t9fc,pl,Retweet,5,449,207,171,45819,2023-09-09 11:31:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#KonkretyPiS,#KłamstwaTuska",,video,https://video.twimg.com/ext_tw_video/1700441670142111745/pu/vid/avc1/1280x720/VgrpUBh4Q3QdtCCT.mp4?tag=12
'1700471019243266477',"🔴 Wartość ludzkiego życia jest najważniejsza! - Premier, Prezes #PiS J. Kaczyński. #KonkretyPiS https://t.co/0Q1SNQvpZN",pl,Retweet,2,258,110,79,19488,2023-09-09 13:27:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#PiS,#KonkretyPiS",,video,https://video.twimg.com/ext_tw_video/1700470871045869568/pu/vid/avc1/720x1280/vmcSJLjogroBczM0.mp4?tag=12
'1700468026326335965',#KonkretyPiS https://t.co/VHmZQHL7pv,qme,Retweet,13,1156,500,628,429002,2023-09-09 13:15:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#KonkretyPiS,,photo,https://pbs.twimg.com/media/F5lGh4lWYAAdqZR.jpg
'1700444307453337721',Tragic news from Morocco - an earthquake has already claimed the lives of hundreds of people. We are unable to put into words the scale of this terrible catastrophe. Our thoughts are with the victims of the families.,en,Tweet,0,175,34,30,23140,2023-09-09 11:41:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1700441720079417427',Tragiczne wieści z Maroka. Trzęsienie ziemi pochłonęło setki ofiar. Brak słów by opisać skalę tej potwornej katastrofy. Jesteśmy myślami z rodzinami ofiar.,pl,Tweet,0,520,100,174,41706,2023-09-09 11:31:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1700422258475274574',Nie pytamy i czekamy na kolejne od pana Donalda. https://t.co/5f7F5Az2pj,pl,Tweet,43,5378,1193,1898,601300,2023-09-09 10:13:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/F5kdB-rWYAA-1wF.jpg
'1700397350668132809',"Polska czy Niemcy? Wybór należy do Ciebie! 👇
#KonkretyPiS vs. #KłamstwaTuska https://t.co/oW6FZhnxOO",pl,Retweet,9,1093,476,483,240761,2023-09-09 08:34:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#KonkretyPiS,#KłamstwaTuska",,video,https://video.twimg.com/ext_tw_video/1700397205520105473/pu/vid/avc1/1280x720/O5WqbMbTGtktEGxH.mp4?tag=12
'1700225958425350252',"Donald Tusk nie raz zawalił swoje obowiązki – w 2015 to on był odpowiedzialny za kryzys migracyjny w UE. Tylko dalsze rządy @pisorgpl są gwarancją bezpieczeństwa Polski.🇵🇱
#BezpiecznaPrzyszłośćPolaków https://t.co/t6rM1xXLOg",pl,Tweet,6,1467,512,941,89171,2023-09-08 21:13:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#BezpiecznaPrzyszłośćPolaków,,video,https://video.twimg.com/amplify_video/1700225805635162113/vid/avc1/480x608/7tDNxGvSEoxxKvHS.mp4?tag=14
'1700185229657329941',Tomaszów Lubelski – dziękuję za wspaniałe spotkanie i tak liczną frekwencję! https://t.co/bf02VOpg8T,pl,Tweet,2,819,217,279,45465,2023-09-08 18:32:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/F5hFcsFWsAAGFnP.jpg,https://pbs.twimg.com/media/F5hFcr9WcAA1HWT.jpg,https://pbs.twimg.com/media/F5hFcsEXoAACskx.jpg,https://pbs.twimg.com/media/F5hFcsJW4AAjwTK.jpg"
'1700140695263068271',"❌Mówimy jednoznacznie i jasno “NIE” wszystkim ukraińskim oligarchom, którzy chcą zdestabilizować polski rynek rolny. 

❌Mówimy “NIE” dla rozchwiania i szkodzenia polskiemu rynkowi rolnemu, konsumentom i producentom.

Dla rządu @pisorgpl interes polskiego rolnictwa i gospodarka Polski są najważniejsze! 🇵🇱👨🏼‍🌾🌾🛡🛑",pl,Tweet,10,1541,459,895,186516,2023-09-08 15:35:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/F5gc2b-WQAAWV9X.jpg,https://pbs.twimg.com/media/F5gc2b5XUAAAg9T.jpg,https://pbs.twimg.com/media/F5gc2b2WMAAaXf9.jpg"
'1700011080976871901',Konkrety Tuska? Zobaczcie sami. To raczej #KłamstwaTuska https://t.co/RRDWdqAjDM,pl,Tweet,24,2408,956,1408,340865,2023-09-08 07:00:01,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",#KłamstwaTuska,,video,https://video.twimg.com/ext_tw_video/1699904567473750016/pu/vid/avc1/720x946/U0ZC6rVVSsTxDZW0.mp4?tag=12
'1699774680440418334',"Za błędy patronów Tuska, takich jak Angela Merkel czy Manfred Weber, ogromną cenę płacą mieszkańcy Europy.  Polska będzie BEZPIECZNA tylko pod rządami @pisorgpl. https://t.co/EG6ClKIkr6",pl,Tweet,15,2392,867,1121,429481,2023-09-07 15:20:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1699774231494709248/vid/avc1/1280x720/4VACcP8qROgOO5Pu.mp4?tag=14
'1699744125770203291',"Inwestycja rządu @pisorgpl w Zakłady Bumar-Łabędy w Gliwicach to 850 milionów złotych na rozwój, nowe miejsca pracy na Śląsku i produkcję 50 Krabów rocznie! 🇵🇱🛡🏭⚙️ https://t.co/Sa7l53JDih",pl,Tweet,4,895,271,342,44032,2023-09-07 13:19:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/F5a0RbhXkAAYnrg.jpg
'1699710021301408127',"Szanowni Państwo!
Polska jest jedna i zmienia się na lepsze dzięki inwestycjom realizowanym przez rząd @pisorgpl!  🇵🇱
Porozmawiajmy o naszej wspólnej przyszłości!
📍Zapraszam na spotkanie w Siedlcach we wtorek, 12 września o 18:00 przy Pomniku ś.p. Prezydenta Lecha Kaczyńskiego przy ul. Cmentarnej 2.

Do zobaczenia!",pl,Tweet,3,637,186,463,49325,2023-09-07 11:03:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F5aVEu2XAAAyMC8.jpg
'1699648719375749155',"4⃣ konkret PiS to „Bon szkolny - Poznaj Polskę”. Dofinansujemy dwudniowe wycieczki edukacyjne dla każdej klasy, każdego ucznia w Polsce. Inwestujemy w młodych ludzi, aby mogli z dumą odwoływać się do własnej kultury, historii, osiągnięć Polski, a także czuli dumę z bycia Polakiem, polskiego języka i symboli narodowych 👇#KonkretyPiS",pl,Retweet,16,2084,761,1243,841159,2023-09-07 07:00:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1699646552904458240/pu/vid/avc1/1280x720/0hm5uTJPB0Lnm8pD.mp4?tag=12
'1699405121799508174',"Wielka Brytania. Francja. Niemcy. Włochy. To zdjęcia z lokalnych supermarketów, gdzie produkty regionalne są powszechnie dostępne i promowane. W całej Europie mieszkańcy cenią sobie to, co swojskie, lokalne - nasze. 

Dzięki programowi #LokalnaPółka rządu @pisorgpl chcemy dać jeszcze większą przestrzeń naszym rodzimym produktom w sklepach. 

Dlatego kupujmy lokalne produkty i cieszmy się tymi smakami na co dzień! Bo Polska jest najsmaczniejsza! 🥨🍎🧀🇵🇱",pl,Tweet,10,2500,648,1219,275126,2023-09-06 14:52:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#LokalnaPółka,,photo,https://pbs.twimg.com/media/F5V_8qxW4AATNTr.jpg
'1699342348855976054',"Dzisiaj spotkałem się z Ministrami @MRiRW_GOV_PL @RobertTelus, @MF_GOV_PL, @KAS_GOV_PL i @MSZ_RP @paweljablonski_ w związku z zakończonym wczoraj nieformalnym posiedzeniem Rady UE ds. rolnictwa. Rozmawialiśmy o dalszych działaniach mających na celu zabezpieczenie polskiego rynku rolnego po 15 września. 
W tym temacie został przeprowadzony szereg rozmów, m. in. przed kolegium komisarzy europejskich z komisarzem @jwojc.",pl,Tweet,1,515,151,269,41351,2023-09-06 10:42:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/F5VGc5UXkAAYjZn.jpg,https://pbs.twimg.com/media/F5VGc5RWAAAEu12.jpg,https://pbs.twimg.com/media/F5VGc5SXcAAW6_d.jpg"
'1699286311889211568',"3⃣ konkret PiS to program „Lokalna półka”, czyli obowiązek, aby markety w swojej ofercie miały minimum 2/3 owoców, warzyw, produktów mlecznych i mięsnych oraz pieczywa pochodzących od lokalnych dostawców. Wzmocni to pozycję lokalnych dostawców względem innych ogniw łańcucha dostaw żywności, a także ułatwi dostęp konsumentów do produktów wytworzonych przez mniejszych, również lokalnych producentów 👇
#KonkretyPiS",pl,Retweet,23,2021,741,1227,834458,2023-09-06 07:00:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1699284142712610817/pu/vid/avc1/1280x720/s8YSy4aKUU_XMdHh.mp4?tag=12
'1698938213816037697',"Zdrowie jest najważniejsze – dlatego rząd @pisorgpl znacząco zwiększył finansowanie ochrony zdrowia.

Wysoki standard żywienia to szansa na szybszy powrót do zdrowia – dlatego nasz nowy program #DobryPosiłek wprowadzamy dla wszystkich pacjentów polskich szpitali. https://t.co/cvF6Kg0Ldu",pl,Tweet,2,1194,359,1152,140814,2023-09-05 07:56:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#DobryPosiłek,,video,https://video.twimg.com/amplify_video/1698938063982850048/vid/1280x720/WW3noMWBUkPJ7Odp.mp4?tag=14
'1698657047770718606',"Ponad 8 milionów ludzi w Polsce mieszka w mieszkaniach z wielkiej płyty, które były budowane głównie w latach 70. i 80. To nich rząd @pisorgpl przygotował program #PrzyjazneOsiedle, który ma na celu podniesienie standardu i jakości życia dla wszystkich mieszkańców bloków z wielkiej płyty.
#KonkretyPiS i kolejne punkty przedstawimy w nadchodzących dniach. 
Spełniamy obietnice i udowadniamy, że Prawo i Sprawiedliwość to #BezpiecznaPrzyszłośćPolakow!",pl,Tweet,8,1591,396,1301,241192,2023-09-04 13:19:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#PrzyjazneOsiedle,,photo,https://pbs.twimg.com/media/F5LXlEDWMAA2KII.jpg
'1698652075935125649',"📸 Premier @MorawieckiM był z wizytą w Tomaszowie Mazowieckim, gdzie zaprezentował wielki program dla mieszkańców osiedli z tzw. wielkiej płyty, a przewiduje on m. in.:

✅ budowę garaży i miejsc parkingowych;
✅ ocieplenie budynków;
✅ remonty akustyczne; 
✅ inwestycje w zieleń, place zabaw;
✅ montaż fotowoltaiki.

#KonkretyPiS",pl,Retweet,2,201,71,202,25014,2023-09-04 12:59:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/F5LSPnwXIAEoVF6.jpg,https://pbs.twimg.com/media/F5LSffuXAAAcmHT.jpg,https://pbs.twimg.com/media/F5LShRnWoAAPGW0.jpg,https://pbs.twimg.com/media/F5LSjbWXsAAiEJX.jpg"
'1698603110233522426',"Premier @MorawieckiM podczas inauguracji roku szkolnego w Szkole Podstawowej im. Władysława Reymonta w #Rokiciny: Początek roku szkolnego po tak długich wakacjach musi być niezwykłym przeżyciem. Chciałbym Wam życzyć, aby ten rok szkolny był pełen radości i otwarcia na świat. https://t.co/zWsAjfP64q",pl,Retweet,0,134,38,79,19601,2023-09-04 09:45:14,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Rokiciny,,photo,https://pbs.twimg.com/media/F5KmhJ6WkAAA_yJ.jpg
'1698609603045408864',"Premier @MorawieckiM w #Rokiciny: Życzę dzieciom, młodzieży oraz nauczycielom pasji,  zaangażowania i miłości do nauki. https://t.co/QgmDYcJDXC",pl,Retweet,1,185,46,101,20480,2023-09-04 10:11:02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Rokiciny,,photo,https://pbs.twimg.com/media/F5KsZVTW4AAdKaz.jpg
'1698620669045411921',"My też rozpoczęliśmy dziś kolejny rok szkolny...

Córeczko, pamiętaj, że zawsze możesz na mnie liczyć. Zwłaszcza na matematyce i potem na HiTcie... 🇵🇱😉 https://t.co/jA1enpAvmo",pl,Tweet,63,4836,498,2144,1570921,2023-09-04 10:55:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/F5K2feWXgAEQLYE.jpg
'1698577847827284209',"🗓️ Dzisiaj Pierwszy Dzień Szkoły. Rozpoczyna się rok szkolny 2023/2024.

Powodzenia! https://t.co/V72tSlkWVk",pl,Retweet,0,77,21,21,15113,2023-09-04 08:04:51,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/F5KPi7WXUAASJmj.jpg
'1698561545796513899',"Rozpoczynamy dziś ofensywę programową, czyli przedstawianie nowych konkretów na kolejną kadencję. 
1⃣ konkret PiS: wielki program „Przyjazne Osiedle” - modernizacja i rewitalizacja osiedli oraz bloków z tzw. wielkiej płyty 👇
#KonkretyPiS https://t.co/xo9Ss3KN6r",pl,Retweet,29,2183,852,1885,1426010,2023-09-04 07:00:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#KonkretyPiS,,video,https://video.twimg.com/ext_tw_video/1698557771191369728/pu/vid/1280x720/PUEBouuDC0zzvdxD.mp4?tag=12
