tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1788218848631554387',"Oferta jest taka na mecz Real - Bayern:

✅️ Pierwszy zakład AKO po kursie min. 1.60 za 50 złotych 
✅️ Trafiłeś = wygrałeś
✅️ Nie trafiłeś = zwrot stawki, możesz wypłacić od razu bez żadnych warunków

Czyli zero ryzyka.

#reklama +18

https://t.co/phV1WwbDi9",pl,Tweet,0,39,1,14,72974,2024-05-08 16:46:11,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#reklama,https://zero.fuksiarz.pl/stan,,
'1788183338135826673',"O rany, już z góry gratuluję wyboru 😜",pl,Tweet,5,429,3,31,221553,2024-05-08 14:25:05,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1788146801431707650',"No to tak:

✅️ wczoraj wieczorem wyszedł nam super program, w którym mierzyliśmy się z maturą z języka polskiego. Jak ktoś przeoczył, zachęcam!
✅️ dzisiaj wpadło Dziennikarskie zero, polecam!

I pozdrawiam z Malty. https://t.co/4P6riIhxLS",pl,Tweet,4,1084,11,101,140913,2024-05-08 11:59:54,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GNDGCE-XwAArtTC.jpg
'1788147392681852941',"@KapitanKoment W interesach, ale nie mów Wiejskiemu.",pl,Reply,0,17,0,2,1665,2024-05-08 12:02:15,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1788131807528927722',"Pierwszy odcinek korespondencji Marii Wiernikowskiej i Szymona Fiedorka z Izraela ma już 200 000 wyświetleń. Wkrótce odcinek numer 2.

Nie zmienia to faktu, że czasami słyszę: wy robicie wszystko dla pieniędzy. No nie. Koszty tej serii wyniosą około 40 000 złotych, a przychód moim zdaniem nie przekroczy 5000. Nie zaskakuje mnie to, tematyka robi swoje, wiedziałem, że będzie duża dokładka.

Oczywiście można wspierać nasz kanał, jeśli ktoś ma na to ochotę. Doskonale radzimy sobie bez tego, ale nie takiego wsparcia, którego nie przyjmiemy: https://t.co/roiPLaIoqE",pl,Tweet,30,2252,119,125,316503,2024-05-08 11:00:19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1788143174856085616',@AdiG2101 Cztery,pl,Reply,0,6,0,0,1200,2024-05-08 11:45:29,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1788142321663422866',"RT @TulWinPrzem: @K_Stanowski Bardzo dobre podsumowanie.
Widzę podobne spostrzeżenia do Pana Wojciecha Szewko.
Dobrze, że poruszony jest ten temat.
Już są wywiady z nim na Russja today.
A w Polsce walka plemion, a sprawa poważna.
https://t.co/vaSwu14I7l",pl,Retweet,2,107,9,8,36419,2024-05-08 11:42:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://youtu.be/3kAPPdmhFLY?si=CycY81apvOpZanb8,,
'1788136112839348461',"Zapraszam na Dziennikarskie Zero.

https://t.co/MSkYcZ1US4",pl,Tweet,6,458,51,84,80381,2024-05-08 11:17:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://youtu.be/3kAPPdmhFLY?si=9ND8-2C_Go017zUB,,
'1788117949007450310',"Spytali ministra sprawiedliwości, co zrobić, by ludzie bez wyroku nie siedzieli w aresztach na potęgę, a on na to, że proponuje limit maks 3 lata 😂😂😂",pl,Tweet,32,2510,294,173,213535,2024-05-08 10:05:15,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1788060792069239113',"Będę zatrudniał. Zapraszam.

https://t.co/9AGCXJEBVL",pl,Tweet,13,195,6,45,147868,2024-05-08 06:18:08,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://oferty.rocketjobs.pl/dfHTI6h,,
'1787905254539042921',"Dobra, już widzę, że będą jaja:))))))) Zaraz wchodzimy.",pl,Tweet,1,169,1,17,136452,2024-05-07 20:00:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787900992345780687',"Od 20:00 sprawdzimy, czy moi goście w ogóle powinni mieć maturę. Rozwiązujemy tegoroczne zadania na żywo.

https://t.co/BZw9JyVWqt",pl,Tweet,3,101,2,9,193377,2024-05-07 19:43:08,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://www.youtube.com/live/ruKeYIpGvVw?si=bGwNKIHldKXQEz8J,,
'1787830864547598648',"RT @OficjalneZero: Psst... rekrutujemy na stanowisko Junior YouTube Specialist do Kanału Zero! 🎥

Jeżeli pasjonujesz się tą platformową, masz zajawkę do montowania i wiesz, co kocha youtubowa społeczność, to czekamy na Twoje ogłoszenie!

Zapraszamy! 👉 https://t.co/vbw467dkgR https://t.co/EPRx98Yrcv",pl,Retweet,2,58,2,10,49629,2024-05-07 15:04:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://oferty.rocketjobs.pl/n8YQaHl,photo,https://pbs.twimg.com/media/GM-mpDoWoAEILF8.jpg
'1787832176932720862',Dzisiaj program specjalny. W tym gronie będziemy od 20:00 zdawać dzisiejszą maturę z języka polskiego. https://t.co/zYRDthZUEc,pl,Tweet,6,505,4,42,136691,2024-05-07 15:09:41,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GM-n4VXWsAA2O4R.jpg
'1787819948976271394',"Nic dziwnego, że Białorusini postawili płot na granicy i robią push-backi",pl,Tweet,2,1519,39,46,147018,2024-05-07 14:21:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1787784326613962794',"Niesamowite. Nie tylko poszedł do Putina, ale jeszcze zrobił to w szlafroku, w którym grał w filmie 32 lata temu. To tak jakby Stallone chodził ciągle w spodenkach bokserskich i z gołą klatą.",pl,Tweet,32,825,23,100,223008,2024-05-07 11:59:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787763817050435820',"Zapraszam na mój komentarz do ostatnich wydarzeń wokół CPK.

Z kolei jutro zapraszam na mój komentarz w sprawie sędziego-zdrajcy.

https://t.co/vR6dPRrRb0",pl,Tweet,41,2273,263,282,142086,2024-05-07 10:38:03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=RzhnPMpMip4,,
'1787779362495799802',@Yo554rian Oczywiście możemy to też zostawić Sylwestrowi Groniowi.,pl,Reply,0,184,1,10,4814,2024-05-07 11:39:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787777882825039913',@sting7253 Ja zabrałem się za budowę domu i powiem ci szczerze - najwcześniej w marcu 2025 zostanie wbita łopata.,pl,Reply,0,9,0,3,1175,2024-05-07 11:33:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787742834927218883',"@czuba83518 @SledziuStream Rany, cytowałem tweet, a nie powiedzenie.",pl,Reply,0,9,0,1,2672,2024-05-07 09:14:41,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1787740193740468298',"@aencde @SledziuStream Zapraszaliśmy wczoraj, ale chyba bez powodzenia.",pl,Reply,0,16,0,3,2698,2024-05-07 09:04:11,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1787586027072204815',"Maria Stepan zaprasza. Ucieczka zdrajcy.

https://t.co/TZEwO1CerH",pl,Tweet,12,585,75,55,85382,2024-05-06 22:51:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=S-wGEPcaMTQ,,
'1787587508852699534',@Damianos239 Niestety nie,pl,Reply,1,7,0,3,2394,2024-05-06 22:57:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787587260994474421',@Jakubelazowski1 Jak ci to poprawi humor to puść sobie jutro o 9:00.,pl,Reply,0,6,0,0,1924,2024-05-06 22:56:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787586763810046451',"@Damianos239 Trochę tego będzie. Ja mam jutro program o 20:00, ale to nie klasyczna Godzina Zero. W czwartek Robert Mazurek ma Leszka Millera. Sporo terminów jest na etapie potwierdzania.",pl,Reply,0,26,0,2,3279,2024-05-06 22:54:30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787586199474876631',@Mateusz96897533 @Czukwu_Bukwu @KamilSzall @RuchOsmiuGwiazd Polecam odcinek z soboty.,pl,Reply,1,11,0,2,1822,2024-05-06 22:52:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787582492574134423',@Czukwu_Bukwu @KamilSzall @RuchOsmiuGwiazd Staramy się jak możemy. 1000 przemilczanych spraw to 3 dziennie odkąd istniejemy. Wybitny wynik.,pl,Reply,0,56,1,4,20976,2024-05-06 22:37:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787585192569327677',"@Czukwu_Bukwu @KamilSzall @RuchOsmiuGwiazd Przepraszam, 30!",pl,Reply,0,51,1,1,20493,2024-05-06 22:48:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787579925312016803',"@KamilSzall @RuchOsmiuGwiazd Może nie oglądaj, skoro występuje potem bolesny proces zastanawiania się.",pl,Reply,0,51,0,3,2255,2024-05-06 22:27:20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787577223249104923',"@KamilSzall @RuchOsmiuGwiazd Drogi Kamilu, jak zwykle przemilczymy - wszak już 100 sędziów uciekło na Białoruś i 100 materiałów się ukazało, w których 100 razy przemilczeliśmy.",pl,Reply,0,106,0,7,4674,2024-05-06 22:16:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787572104352682311',"Czytam, że to dom Kulczyków. Teraz będę jeszcze chętniej i jeszcze częściej jeździł autostradą na Poznań i brał podwójne kwitki, bo wyobrażam sobie, ile kosztuje utrzymanie takiej posiadłości. Horror.

https://t.co/wBwzfNp92i",pl,Tweet,104,857,57,100,196079,2024-05-06 21:56:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=Lep-_d8YHsw,,
'1787572927493267888',"A sorry, autostrada już sprzedana. W takim razie spróbuję jakoś inaczej się dołożyć.",pl,Reply,2,346,3,23,85401,2024-05-06 21:59:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787572104352682311',"Czytam, że to dom Kulczyków. Teraz będę jeszcze chętniej i jeszcze częściej jeździł autostradą na Poznań i brał podwójne kwitki, bo wyobrażam sobie, ile kosztuje utrzymanie takiej posiadłości. Horror.

https://t.co/wBwzfNp92i",pl,Tweet,104,857,57,100,196079,2024-05-06 21:56:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=Lep-_d8YHsw,,
'1787547269232730369',"Zapraszam spóźnialskich.

https://t.co/MnyOH2pF89",pl,Tweet,2,173,10,22,63323,2024-05-06 20:17:34,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://www.youtube.com/live/bITdjAcO2Mg?si=vs_2tcm9BXrvQ7gj,,
'1787508952684523829',"Kozacko. Dwóch generałów, profesor Dębski i otwarte linie telefoniczne. Jak się nie jarać takim programem?",pl,Tweet,9,1394,75,117,156101,2024-05-06 17:45:19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1787468180299841820',"RT @OficjalneZero: TRZYNASTY ODCINEK ""MILITARNEGO ZERA"" OUT NOW! 🎙️

Kto ogląda? Dziś o indywidualnych osłonach balistycznych i o tym, jak kluczową rolę odgrywają one w ochronie życia i zdrowia żołnierzy na polu walki. 🛡️

W roli głównej niezastąpiony Jarosław Wolski, wraz z gościem Michałem Sitarskim z firmy Frag.

Oglądamy!💥https://t.co/rj9WDQ1lY7",pl,Retweet,3,167,5,13,84240,2024-05-06 15:03:18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GM417dZWoAAT6ys.jpg
'1787387311061192972',"RT @WeszloCom: Lechia Gdańsk zaczynała sezon odwołanym z powodu braku piłkarzy sparingiem, a dziś pręży muskuły i jest praktycznie pewna powrotu do Ekstraklasy.

Przemianę gdańszczan opisuje @sz_janczyk:
https://t.co/2oYXHeB8e5",pl,Retweet,6,111,7,6,56182,2024-05-06 09:41:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://weszlo.com/2024/05/06/lechia-gdansk-awans-ekstraklasa-kulisy-historia/,,
'1787346304273641808',"Zapraszamy tutaj:

https://t.co/u53QMtmxfE",pl,Tweet,1,53,2,16,71646,2024-05-06 06:59:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=50-sWqlvp6k,,
'1787344878965313697',Zapraszam od 7:00 na poranek w Kanale Zero. https://t.co/VQhcb3jucH,pl,Tweet,2,267,4,30,102480,2024-05-06 06:53:21,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GM3ssPkXkAAX9sj.jpg
'1787188299238457542',Brawo za kontrolę do końca.,pl,Tweet,34,1845,16,117,350356,2024-05-05 20:31:09,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1787172260886769744',"@MNiedorozwoju @OficjalneZero Po prostu nie mogę tego znaleźć na stronie Gazety, a Google nie pomógł. Jak masz link to chętnie wrzucę jeszcze raz.",pl,Reply,5,304,1,10,95665,2024-05-05 19:27:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1787170577666494882',"Z grona drużyn Legia, Lech, Jagiellonia, Górnik, Raków moim zdaniem w tej kolejce najlepsza Jaga.",pl,Tweet,8,793,5,80,183649,2024-05-05 19:20:44,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1787154845671071866',"RT @OficjalneZero: • Dlaczego na Węgrzech 20-lecie przystąpienia do UE wyglądało inaczej niż w innych krajach? 
• Kto najprawdopodobniej zostanie nowym sekretarzem generalnym NATO? 
• Dlaczego nikt nie ma takiej rzeczniczki MSZ jak Ukraina? 
• Skąd zamieszki na amerykańskich uniwersytetach?

Na wszystkie pytania odpowiadamy w naszym podsumowaniu tygodnia na świecie. @abojke zaprasza na „Świat od Zera”. 

Goście odcinka :
Dr Dominik Héjj @kropka_hu - autor książki „Węgry na nowo. Jak Viktor Orbán zaprogramował narodową tożsamość „
• @TomaszBielecki - korespondent Polityki insight w Brukseli 
• Ewa Białogłowska - studentka Instytutu Nauk Politycznych w Paryżu. 

Zapraszamy 👉🏻 https://t.co/gQM18NMrEH",pl,Retweet,2,204,18,8,72126,2024-05-05 18:18:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1787154763219410944/vid/avc1/720x1280/koAY1O3kiBFUPOPi.mp4?tag=14
'1787145984297828631',"Przepraszam, że zmienię temat, ale czy to nie żenujące, że policja świadczy usługi polegające na darmowym sprawdzaniu trzeźwości obywateli. Czy serio państwo powinno się zajmować tym, że ktoś jest ciekawy, ile wydmucha? Przecież to jest do natychmiastowej zmiany.",pl,Tweet,34,1598,120,495,580632,2024-05-05 17:43:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1787165090157936789',"Przekonaliście mnie komentarzami, zmieniam zdanie. Z bólem, ale jednak:)",pl,Reply,4,1364,5,29,136964,2024-05-05 18:58:56,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1787146708444430590',"@rgmercy_lol Hajto był trzeźwy, trollowac też trzeba umieć.",pl,Reply,0,160,0,11,37260,2024-05-05 17:45:53,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1787144792473760055',"Polecajka:

- Eurowybory
- Unia
- CPK
- Ambicje
- Rozwój
- Atak na synagogę 

https://t.co/2Drk4H4G0m",pl,Tweet,4,638,31,81,81867,2024-05-05 17:38:16,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://www.youtube.com/live/HnolSm4-J2M?si=fNrBGD1sKCoOCKmn,,
'1787138136780177835',"RT @OficjalneZero: Generał Rajmund T. Andrzejczak ma wam kilka słów do przekazania 🗣️ : 

Już jutro o 20:00 kolejny odcinek @GroundZeroPL 🔥

Omawiane będą takie tematy jak : 
•  Algorytmy 
• Sztuczna Inteligencja 
• uczenie maszynowe 
• cyberprzestrzeń 

Gościem specjalnym będzie : 
Generał Karol Molenda 
Do zobaczenia jutro 🤚🏻",pl,Retweet,20,1119,72,26,173977,2024-05-05 17:11:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1787138015170629632/vid/avc1/1272x720/C2xxKcO2LgZjO-kV.mp4?tag=14
'1787134059103039726',Sytuacje stuprocentowe powinniśmy nazywać trzydziestoprocentowymi.,pl,Tweet,24,290,3,25,189213,2024-05-05 16:55:37,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1787131240543310165',Definicja bezwartościowego pierdolenia.,pl,Tweet,15,1369,6,88,229920,2024-05-05 16:44:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1787092492082438167',"RT @majkeI1999: Super historia, chłopak z Polski, który jest dużym fanem Realu i w szczególności Viniego, niestety dotknięty porażeniem mózgowym, został zaproszony przez niego na mecz. Viniś opłacił mu podróż, hotel, bilety itd. i jeszcze zaprosił do siebie do domu 😊",pl,Retweet,77,2748,68,16,189294,2024-05-05 14:10:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1786868547131527573',"Nie zgadza się dosłownie ani jedna litera, ale ok:)))",pl,Tweet,135,5016,349,465,736542,2024-05-04 23:20:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787087238985122230',"@Hailabaila Jesteś spóźniony na konkurs na największego durnia, niepotrafiącego czytać. Zamknęliśmy tę zabawę kilka godzin temu.",pl,Reply,1,46,0,2,5725,2024-05-05 13:49:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787078767078257024',"Nie wiem kim jest Ewa Burnett, ale nos mi podpowiada, że to ślepa uliczka. Gdyby ktoś chciał zmyślić imię i nazwisko, wpisałby coś w stylu ""Piotr Malinowski"".",pl,Tweet,16,1049,39,241,515941,2024-05-05 13:15:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787085269033754727',"@m_aureliusz @sjanus_pl Akurat w tej sprawie mam nadzieję, że wyjdę na idiotę, bo to byłby fajny twist medialny i kopalnia beki.",pl,Reply,1,176,3,5,10024,2024-05-05 13:41:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787082890699763941',"@sjanus_pl - Co wpisujemy tu na dole?
- Daj jakieś fikcyjne nazwisko.
- Jakie?
- Malinowski.
- Zbyt banalne. Daj coś filmowego.
- Filmowego?
- Jak się nazywał policjant z Miami Vice?
- A skąd mam wiedzieć?
- Sprawdź na filmwebie.
- Burnett.
- No to wpisuj.

Tak było.",pl,Reply,5,622,31,43,27755,2024-05-05 13:32:18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787080887730896975',"Muszę przyznać, że to jednak uroczy zwrot akcji, że minister Kierwiński dopiero co publicznie chełpił się możliwością odebrania Kaczyńskiemu immunitetu za usunięcie hejterskiego wieńca, a teraz spędza majówkę na tłumaczeniu, że wcale nie był pijany podczas uroczystości.",pl,Tweet,57,6891,577,376,370722,2024-05-05 13:24:20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787080064401543432',@DorotaWeltmeis1 Oczywiście. Czekam aż sprawdzisz.,pl,Reply,0,160,2,8,15290,2024-05-05 13:21:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787077939647177127',"@OktawianA63 Brawa za flagi. UE jako oznaczenie poziomu, wiadomo. Ale ONZ to coś nowego, będę obserwował.",pl,Reply,0,60,0,1,5577,2024-05-05 13:12:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1787069616948228133',"Niby tak, ale...

Derby miało odjęte przez federację 21 punktów. Gdyby nie to, utrzymaliby się na luzie.

W Birmingham pracował 2,5 miesiąca, od początku roku prowadził ich kto inny.",pl,Tweet,6,995,0,23,234325,2024-05-05 12:39:33,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1787072876132139145',"@Skibowy Mistrzu, mam w dupie Rooneya, ale wywalczył w tych meczach 10, a nie 5 punktów. Jak już czujesz potrzebę mnie weryfikować to się przyłóż.",pl,Reply,0,117,0,3,8276,2024-05-05 12:52:30,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1786938318296428707',"To jest o tyle ciekawe, że spotkali się z Feio w barażach o 1. ligę i moim zdaniem (przepraszam) Stomil był lepszy, ale przegrał w karnych. Teraz gość robi awans z pierwszego miejsca z Lechią do ESA, ale nikt o nim nie mówi, bo jest ""zwykłym"" (nikogo nie zaatakował) Polakiem.",pl,Tweet,7,618,8,44,162837,2024-05-05 03:57:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1786932050487840969',"Przecież ten gość - co było widać od dłuższego czasu - powinien być rozchwytywany przez czołówkę kraju. Kiedy jesteś prezesem, szukasz właśnie takich osobowości.",pl,Tweet,22,958,18,31,337072,2024-05-05 03:32:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1786928154092900840',"Widzę, że po przerwie - przy stanie 0:1 - Messi uznał, że trzeba wziąć się za robotę. https://t.co/523omauMPl",pl,Tweet,5,734,7,37,117747,2024-05-05 03:17:26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GMxxrmFW8AARz4V.jpg
'1786930065403445276',"Przepraszam, gol i 5 asyst w 45 minut. Mecz trwa. https://t.co/YFbLMWUPoa",pl,Reply,0,240,4,12,59959,2024-05-05 03:25:01,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GMxzbJjWwAE-UYE.jpg
'1786921020336517177',"Największy absurd widzę tu zdecydowanie gdzie indziej: jesteś dowolnym typem (strażakiem, prezydentem, ministrem, wstaw dowolne) i w tym upale musisz słuchać Waldemara Pawlaka.",pl,Tweet,29,1135,50,80,160628,2024-05-05 02:49:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1786910949816840622',"@ZelekZyzynski Żyży, przecież to najzwyklejsze zdjęcie z możliwych.",pl,Reply,2,152,0,15,48312,2024-05-05 02:09:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1786903146599473386',"Tu akurat nie mogę się zgodzić. Ostatnie dni nam pokazały, że żadne ministerstwo nie jest ważniejsze niż rola szeregowego posła UE. W związku z tym pisanie o potrzebie silnego lidera brzmi ciekawie, ale niestety nie wytrzymuje zderzenia z rzeczywistością.",pl,Tweet,5,1033,65,37,105747,2024-05-05 01:38:03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1786904421143568570',"@CyberJakub Tak, a co?",en,Reply,1,50,0,2,3373,2024-05-05 01:43:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1786900621410308226',@rav22wawa Dobranoc:))),pl,Reply,0,8,0,1,2784,2024-05-05 01:28:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1786899923394265398',"@rav22wawa Rafał, jako że znam cię osobiście, to zachęcam do tego, byś dalszą część tej rozmowy przeprowadził rano, jak będziesz w lepszej formie.",pl,Reply,0,77,0,4,5872,2024-05-05 01:25:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1786883651847762053',"Ten mój ulubiony wariat z dzisiaj. Czytać nie umie, ale udziela porad prawnych.",pl,Tweet,2,508,7,43,132623,2024-05-05 00:20:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1786894913990262936',"@_ziajson_ Dokładnie to drugie, cieszę się, że mogłem pomóc.",pl,Reply,0,58,0,0,3312,2024-05-05 01:05:21,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1786892655273668753',"Życzę powodzenia w odzyskaniu pieniędzy. Ale jakiś czas temu skrytykowałem mBank, a ten poniższy wpis mi przypomniał, że mam też powody - i to duże - by go pochwalić.

Wiele lat temu ktoś w Brazylii skopiował moją kartę. Ja byłem w Rio, a w tym czasie w Sao Paulo wyciągnięto z bankomatu jakieś 15 000 - 20 000 zł. Zadzwoniłem do Polski, na infolinię. Oczywiście powiedzieli, żebym poszedł na posterunek policji i nawet to zrobiłem, ale złożonych zeznań nie zdążyłem dostarczyć, bo po jakichś dwóch dniach, zanim wykonałem następny ruch, zwrócili mi całą kasę.",pl,Tweet,50,532,11,69,691345,2024-05-05 00:56:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1786882966204944466',"Nie no, muszę przestać, bo pokłady ludzi nierozumiejących co czytają się niewyczerpywalne i zakopię się w tym do rana.

Napisałem, że policyjny ""paragon"" nie został wypełniony przez Kierwińskiego i jednak nie chcę stracić nocy na ludzi, którzy uważają, że napisałem odwrotnie.",pl,Tweet,17,1206,18,105,308408,2024-05-05 00:17:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1786884050625388989',@Bartoszkiller No właśnie:),pl,Reply,1,164,0,7,18378,2024-05-05 00:22:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1786883651847762053',"Ten mój ulubiony wariat z dzisiaj. Czytać nie umie, ale udziela porad prawnych.",pl,Tweet,2,508,7,43,132623,2024-05-05 00:20:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1786877817369633213',"Co chwilę pisze do mnie ktoś, kto nie zrozumiał prostego tweeta. I abstrahując od tej konkretnej sytuacji poraża mnie, jak wiele osób nie rozumie tego, co czyta. Jest na to jakaś nazwa? Analfabetyzm nie do końca, bo jednak składają literki, tylko mało skutecznie.",pl,Tweet,4,534,8,104,191857,2024-05-04 23:57:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
